"	Common Settings","	",,,
"	.Source/Sweep Points","	211",,,
"	.Repeat","	0",,,
"	.Source to Measure Delay","	0",,,
"	.Measure Window","	83.333 ms",,,
"	.NPLC","	5",,,
"	.Channel","	SMU-1",,,
"	..Instrument","	My 2461",,,
"	...Model","	2461",,,
"	...Serial Number","	04127174",,,
"	..Source Settings","	",,,
"	...Mode","	DC",,,
"	...Function","	Voltage Sweep",,,
"	...Type","	Linear",,,
"	...Dual Sweep","	Enabled",,,
"	...Range","	Auto",,,
"	...Start","	0",,,
"	...Stop","	21",,,
"	...Step","	0.1",,,
"	...Limit","	0.1",,,
"	..Measure Settings","	",,,
"	...Voltage","	Measured",,,
"	...Current","	True",,,
"	...Range","	Auto",,,
"	...Minimum Range","	1E-06",,,
"	...Resistance","	True",,,
"	...Power","	False",,,
"	...Auto Zero","	On",,,
396,136.9838407,2.500005722,0.000537454,4651.57274
397,137.3217074,2.400013447,0.000512911,4679.201576
398,137.6595619,2.300041914,0.000489712,4696.725342
399,137.9974115,2.200018644,0.000466408,4716.937801
400,138.3384435,2.100030184,0.000443544,4734.655612
401,138.6762947,2.000016451,0.000420527,4755.974238
402,139.0141403,1.900014043,0.000398968,4762.317068
403,139.3519839,1.800023437,0.000377088,4773.479695
404,139.6898343,1.700012326,0.000355082,4787.655983
405,140.0276947,1.600013733,0.000333279,4800.8209
406,140.3655552,1.500014544,0.000311675,4812.751961
407,140.7034088,1.400012732,0.000290578,4818.027791
408,141.0412517,1.300016284,0.000269202,4829.14026
409,141.379094,1.200025558,0.000247872,4841.303558
410,141.7169483,1.100022793,0.00022667,4852.971236
411,142.0547964,1.00002861,0.000205551,4865.118471
412,142.3926598,0.900024951,0.000184744,4871.743091
413,142.7305018,0.800025284,0.000164109,4874.967472
414,143.0683527,0.700027108,0.000143254,4886.603782
415,143.406217,0.600026071,0.000122362,4903.714608
416,143.744089,0.500024021,0.000101398,4931.322918
417,144.0819476,0.400020301,8.09E-05,4943.156208
418,144.8025334,0.300005257,6.03E-05,4972.427262
419,145.1487445,0.199999511,4.00E-05,4994.061411
420,145.4917313,0.099997789,2.00E-05,4998.050824
